unit,extraction,stratum,block_days,model_a,model_b,era5_delta_mae_a_minus_b_c,avamet_delta_mae_a_minus_b_c,avamet_minus_era5_delta_mae_c,switch_ci_low_c,switch_ci_high_c,p_switch_gt_zero,p_pairwise_order_reverses,lead_h
cell_aggregate,nearest,dense_4_plus,5,ifs_hres,pangu_hres_init,0.3034336566925049,0.0622132997646998,-0.241488656338611,-0.2834461838626475,-0.2005580829472436,0.0,0.0055,48
cell_aggregate,nearest,dense_4_plus,7,graphcast_hres_init,pangu_hres_init,-0.020073294639587402,-0.15518175214546903,-0.13548956602535275,-0.1655757638603557,-0.10642308125653127,0.0,0.116,48
cell_aggregate,nearest,dense_4_plus,7,ifs_hres,graphcast_hres_init,0.3235069513320923,0.21739505191016884,-0.10595681533099517,-0.1413551307952216,-0.07318236391008617,0.0,0.0,48
cell_aggregate,nearest,dense_4_plus,7,ifs_hres,pangu_hres_init,0.3034336566925049,0.0622132997646998,-0.24144638135634794,-0.2847357898838585,-0.20047081604686431,0.0,0.0085,48
cell_aggregate,nearest,multi_station_cells,1,graphcast_hres_init,pangu_hres_init,0.02406144142150879,-0.10901950703537366,-0.13288607576144595,-0.15578729774036595,-0.11094819436140994,0.0,0.9445,48
cell_aggregate,nearest,multi_station_cells,1,ifs_hres,graphcast_hres_init,0.29039430618286133,0.17742737471637504,-0.11324203072087795,-0.1330732960803049,-0.0930312369404765,0.0,0.0,48
cell_aggregate,nearest,multi_station_cells,1,ifs_hres,pangu_hres_init,0.3144557476043701,0.06840786768100138,-0.24612810648232392,-0.27709611664686246,-0.21772485910476785,0.0,0.0,48
cell_aggregate,nearest,multi_station_cells,3,graphcast_hres_init,pangu_hres_init,0.02406144142150879,-0.10901950703537366,-0.1329373308601057,-0.1583245251120969,-0.10822622746189811,0.0,0.9205,48
cell_aggregate,nearest,multi_station_cells,3,ifs_hres,graphcast_hres_init,0.29039430618286133,0.17742737471637504,-0.11309587969817782,-0.1357871281011904,-0.09081786663001963,0.0,0.0,48
cell_aggregate,nearest,multi_station_cells,3,ifs_hres,pangu_hres_init,0.3144557476043701,0.06840786768100138,-0.2460332105582835,-0.27995795844711935,-0.21459053464831596,0.0,0.0,48
cell_aggregate,nearest,multi_station_cells,5,graphcast_hres_init,pangu_hres_init,0.02406144142150879,-0.10901950703537366,-0.13348575759113016,-0.15945391782387236,-0.10766432239594834,0.0,0.935,48
cell_aggregate,nearest,multi_station_cells,5,ifs_hres,graphcast_hres_init,0.29039430618286133,0.17742737471637504,-0.11285672236810579,-0.13582316672817868,-0.08998555243956448,0.0,0.0,48
cell_aggregate,nearest,multi_station_cells,5,ifs_hres,pangu_hres_init,0.3144557476043701,0.06840786768100138,-0.24634247995923594,-0.2807822538060999,-0.21176923841761597,0.0,0.0005,48
cell_aggregate,nearest,multi_station_cells,7,graphcast_hres_init,pangu_hres_init,0.02406144142150879,-0.10901950703537366,-0.13286706477170968,-0.1594715307694775,-0.10641043068387962,0.0,0.925,48
cell_aggregate,nearest,multi_station_cells,7,ifs_hres,graphcast_hres_init,0.29039430618286133,0.17742737471637504,-0.11241053288314923,-0.13755988711699854,-0.08979571071979933,0.0,0.0,48
cell_aggregate,nearest,multi_station_cells,7,ifs_hres,pangu_hres_init,0.3144557476043701,0.06840786768100138,-0.24527759765485888,-0.2806275448534711,-0.21216363853394918,0.0,0.0,48
cell_aggregate,nearest,sparse_2_3,1,graphcast_hres_init,pangu_hres_init,0.06068640947341919,-0.07090811012298714,-0.13168277250680238,-0.15995323142450818,-0.10169551688294809,0.0,1.0,48
cell_aggregate,nearest,sparse_2_3,1,ifs_hres,graphcast_hres_init,0.26325464248657227,0.14363656607278008,-0.1202262246809691,-0.1484445964367932,-0.09418814348551194,0.0,0.0,48
cell_aggregate,nearest,sparse_2_3,1,ifs_hres,pangu_hres_init,0.32394105195999146,0.07272845594979294,-0.25190899718777154,-0.288748469429899,-0.2151425834643988,0.0,0.0,48
cell_aggregate,nearest,sparse_2_3,3,graphcast_hres_init,pangu_hres_init,0.06068640947341919,-0.07090811012298714,-0.1309675266849381,-0.16142014611225602,-0.10141889457597063,0.0,0.9995,48
cell_aggregate,nearest,sparse_2_3,3,ifs_hres,graphcast_hres_init,0.26325464248657227,0.14363656607278008,-0.11964918633602234,-0.15308600740489767,-0.08592608586307501,0.0,0.0,48
cell_aggregate,nearest,sparse_2_3,3,ifs_hres,pangu_hres_init,0.32394105195999146,0.07272845594979294,-0.25061671302096045,-0.294279471230293,-0.2081280507758908,0.0,0.0,48
cell_aggregate,nearest,sparse_2_3,5,graphcast_hres_init,pangu_hres_init,0.06068640947341919,-0.07090811012298714,-0.13143500685352827,-0.1632335416880483,-0.10047262369367836,0.0,0.9995,48
cell_aggregate,nearest,sparse_2_3,5,ifs_hres,graphcast_hres_init,0.26325464248657227,0.14363656607278008,-0.1197275986274617,-0.15541471390082065,-0.084880577980761,0.0,0.0,48
cell_aggregate,nearest,sparse_2_3,5,ifs_hres,pangu_hres_init,0.32394105195999146,0.07272845594979294,-0.25116260548099,-0.30024909787794934,-0.2053778585185725,0.0,0.0,48
cell_aggregate,nearest,sparse_2_3,7,graphcast_hres_init,pangu_hres_init,0.06068640947341919,-0.07090811012298714,-0.13197341223624767,-0.16389782866739205,-0.10177962732725715,0.0,0.9985,48
cell_aggregate,nearest,sparse_2_3,7,ifs_hres,graphcast_hres_init,0.26325464248657227,0.14363656607278008,-0.1195012912554822,-0.159065288060053,-0.08218053110585058,0.0,0.0,48
cell_aggregate,nearest,sparse_2_3,7,ifs_hres,pangu_hres_init,0.32394105195999146,0.07272845594979294,-0.2514747034917299,-0.3048226367039258,-0.20077232495421157,0.0,0.0005,48
station,bilinear,all_eligible,1,graphcast_hres_init,pangu_hres_init,0.08868165399626793,-0.07972162664737259,-0.16815566843637914,-0.1901139436244038,-0.14573442749054785,0.0,1.0,48
station,bilinear,all_eligible,1,ifs_hres,graphcast_hres_init,0.2601878600248341,0.10607346400766171,-0.15391608801615717,-0.17449419886058218,-0.13402204453577496,0.0,0.0,48
station,bilinear,all_eligible,1,ifs_hres,pangu_hres_init,0.348869514021102,0.02635183736028912,-0.32207175645253633,-0.3501579625044089,-0.29404932132436024,0.0,0.0455,48
station,bilinear,all_eligible,3,graphcast_hres_init,pangu_hres_init,0.08868165399626793,-0.07972162664737259,-0.16870616258296384,-0.1958040772434566,-0.14371205536103393,0.0,1.0,48
station,bilinear,all_eligible,3,ifs_hres,graphcast_hres_init,0.2601878600248341,0.10607346400766171,-0.15429775926134967,-0.17882519373005373,-0.13048357177928424,0.0,0.0,48
station,bilinear,all_eligible,3,ifs_hres,pangu_hres_init,0.348869514021102,0.02635183736028912,-0.3230039218443135,-0.3577942825083234,-0.2900792537401423,0.0,0.071,48
station,bilinear,all_eligible,5,graphcast_hres_init,pangu_hres_init,0.08868165399626793,-0.07972162664737259,-0.16854780664162802,-0.19457704781411927,-0.14318235624424713,0.0,1.0,48
station,bilinear,all_eligible,5,ifs_hres,graphcast_hres_init,0.2601878600248341,0.10607346400766171,-0.1546218976263554,-0.17899197552193377,-0.13132642738685427,0.0,0.0,48
station,bilinear,all_eligible,5,ifs_hres,pangu_hres_init,0.348869514021102,0.02635183736028912,-0.3231697042679834,-0.35591498311708136,-0.2907146808568944,0.0,0.0775,48
station,bilinear,all_eligible,7,graphcast_hres_init,pangu_hres_init,0.08868165399626793,-0.07972162664737259,-0.16818695430468433,-0.19419096942760647,-0.14252319217444817,0.0,1.0,48
station,bilinear,all_eligible,7,ifs_hres,graphcast_hres_init,0.2601878600248341,0.10607346400766171,-0.15403339797637045,-0.17817022096160717,-0.1300495298502733,0.0,0.0,48
station,bilinear,all_eligible,7,ifs_hres,pangu_hres_init,0.348869514021102,0.02635183736028912,-0.3222203522810548,-0.3557303805420411,-0.2896901213580617,0.0,0.0995,48
station,bilinear,dense_4_plus,1,graphcast_hres_init,pangu_hres_init,0.10915213242070532,-0.06428291364946448,-0.1733952689674166,-0.19950919394915215,-0.14737006575069753,0.0,1.0,48
station,bilinear,dense_4_plus,1,ifs_hres,graphcast_hres_init,0.28830325620922925,0.13944299267270788,-0.14899505834632576,-0.17308036535595406,-0.12214991219759662,0.0,0.0,48
station,bilinear,dense_4_plus,1,ifs_hres,pangu_hres_init,0.39745538862993457,0.0751600790232434,-0.32239032731374234,-0.3578335522302462,-0.2870397193191437,0.0,0.0,48
station,bilinear,dense_4_plus,3,graphcast_hres_init,pangu_hres_init,0.10915213242070532,-0.06428291364946448,-0.1732841404797519,-0.2021739270368002,-0.14411115175686715,0.0,1.0,48
station,bilinear,dense_4_plus,3,ifs_hres,graphcast_hres_init,0.28830325620922925,0.13944299267270788,-0.14924914478860898,-0.17900824207421556,-0.1192282017299719,0.0,0.0,48
station,bilinear,dense_4_plus,3,ifs_hres,pangu_hres_init,0.39745538862993457,0.0751600790232434,-0.3225332852683609,-0.36146080085647303,-0.2855537313442524,0.0,0.0005,48
station,bilinear,dense_4_plus,5,graphcast_hres_init,pangu_hres_init,0.10915213242070532,-0.06428291364946448,-0.17357031739629786,-0.2031591688628461,-0.14463526442241884,0.0,1.0,48
station,bilinear,dense_4_plus,5,ifs_hres,graphcast_hres_init,0.28830325620922925,0.13944299267270788,-0.14841873047248835,-0.17904473233838875,-0.11850022527171356,0.0,0.0,48
station,bilinear,dense_4_plus,5,ifs_hres,pangu_hres_init,0.39745538862993457,0.0751600790232434,-0.3219890478687862,-0.35943329408827895,-0.28560838709520286,0.0,0.0,48
station,bilinear,dense_4_plus,7,graphcast_hres_init,pangu_hres_init,0.10915213242070532,-0.06428291364946448,-0.17340487681997105,-0.20251929964667656,-0.14438495346397537,0.0,1.0,48
station,bilinear,dense_4_plus,7,ifs_hres,graphcast_hres_init,0.28830325620922925,0.13944299267270788,-0.14862973811705568,-0.17749627966826076,-0.1205724516899799,0.0,0.0,48
station,bilinear,dense_4_plus,7,ifs_hres,pangu_hres_init,0.39745538862993457,0.0751600790232434,-0.32203461493702673,-0.35737199736084635,-0.2850056305647276,0.0,0.001,48
station,bilinear,single_station,1,graphcast_hres_init,pangu_hres_init,0.005131685557522858,-0.16327325841803453,-0.1684694437817961,-0.20106632833329288,-0.1368567028627272,0.0,0.6105,48
station,bilinear,single_station,1,ifs_hres,graphcast_hres_init,0.19631156279996265,-0.017494717559586315,-0.21393985156513554,-0.2484500265747556,-0.18034862437788943,0.0,0.9485,48
station,bilinear,single_station,1,ifs_hres,pangu_hres_init,0.2014432483574855,-0.18076797597762084,-0.3824092953469316,-0.41909718083351843,-0.3460433902425091,0.0,1.0,48
station,bilinear,single_station,3,graphcast_hres_init,pangu_hres_init,0.005131685557522858,-0.16327325841803453,-0.16833580566045994,-0.2060082366949521,-0.13004513553821156,0.0,0.6005,48
station,bilinear,single_station,3,ifs_hres,graphcast_hres_init,0.19631156279996265,-0.017494717559586315,-0.21349018600452477,-0.25777851737764235,-0.17135849214048193,0.0,0.9275,48
station,bilinear,single_station,3,ifs_hres,pangu_hres_init,0.2014432483574855,-0.18076797597762084,-0.3818259916649847,-0.4264633331585951,-0.33854711551473354,0.0,1.0,48
station,bilinear,single_station,5,graphcast_hres_init,pangu_hres_init,0.005131685557522858,-0.16327325841803453,-0.16798008490444993,-0.20751249412219724,-0.130690253437196,0.0,0.5885,48
station,bilinear,single_station,5,ifs_hres,graphcast_hres_init,0.19631156279996265,-0.017494717559586315,-0.2135545876462939,-0.2597533450880431,-0.1669718854136191,0.0,0.908,48
station,bilinear,single_station,5,ifs_hres,pangu_hres_init,0.2014432483574855,-0.18076797597762084,-0.38153467255074386,-0.4266949633191124,-0.334966519014275,0.0,1.0,48
station,bilinear,single_station,7,graphcast_hres_init,pangu_hres_init,0.005131685557522858,-0.16327325841803453,-0.16839495461119183,-0.2080972380203442,-0.13023496860126058,0.0,0.6065,48
station,bilinear,single_station,7,ifs_hres,graphcast_hres_init,0.19631156279996265,-0.017494717559586315,-0.21333012225174983,-0.26645651916221286,-0.16242961810282458,0.0,0.8985,48
station,bilinear,single_station,7,ifs_hres,pangu_hres_init,0.2014432483574855,-0.18076797597762084,-0.3817250768629417,-0.4304936510800778,-0.33452361025373406,0.0,1.0,48
station,bilinear,sparse_2_3,1,graphcast_hres_init,pangu_hres_init,0.07156623846971466,-0.08256594000140294,-0.15419014470646142,-0.18324196423310818,-0.12698570771335518,0.0,1.0,48
station,bilinear,sparse_2_3,1,ifs_hres,graphcast_hres_init,0.21337821950193914,0.07238280407965991,-0.14154736491419168,-0.1678777947052606,-0.11697186191066758,0.0,0.0,48
station,bilinear,sparse_2_3,1,ifs_hres,pangu_hres_init,0.2849444579716538,-0.010183135921743025,-0.2957375096206531,-0.33016576126129393,-0.26103333723806876,0.0,0.7345,48
station,bilinear,sparse_2_3,3,graphcast_hres_init,pangu_hres_init,0.07156623846971466,-0.08256594000140294,-0.15466546658224864,-0.18708716034236864,-0.123625359939417,0.0,1.0,48
station,bilinear,sparse_2_3,3,ifs_hres,graphcast_hres_init,0.21337821950193914,0.07238280407965991,-0.14135568719948588,-0.17180678982635375,-0.11351780635707107,0.0,0.0,48
station,bilinear,sparse_2_3,3,ifs_hres,pangu_hres_init,0.2849444579716538,-0.010183135921743025,-0.2960211537817345,-0.336841532499465,-0.25785857084928576,0.0,0.728,48
station,bilinear,sparse_2_3,5,graphcast_hres_init,pangu_hres_init,0.07156623846971466,-0.08256594000140294,-0.1539116973865103,-0.18579682881359535,-0.12215825247197698,0.0,0.9995,48
station,bilinear,sparse_2_3,5,ifs_hres,graphcast_hres_init,0.21337821950193914,0.07238280407965991,-0.14079652392761038,-0.17241159518439692,-0.11100376915545661,0.0,0.0,48
station,bilinear,sparse_2_3,5,ifs_hres,pangu_hres_init,0.2849444579716538,-0.010183135921743025,-0.29470822131412067,-0.337721243157512,-0.2551193476975219,0.0,0.721,48
station,bilinear,sparse_2_3,7,graphcast_hres_init,pangu_hres_init,0.07156623846971466,-0.08256594000140294,-0.154200047803831,-0.18596607781816316,-0.1223364897447843,0.0,1.0,48
station,bilinear,sparse_2_3,7,ifs_hres,graphcast_hres_init,0.21337821950193914,0.07238280407965991,-0.14114285240196922,-0.17410942115258857,-0.11002919320535416,0.0,0.0,48
station,bilinear,sparse_2_3,7,ifs_hres,pangu_hres_init,0.2849444579716538,-0.010183135921743025,-0.2953429002058002,-0.34049304945184133,-0.253654948879013,0.0,0.6735,48
station,nearest,all_eligible,1,graphcast_hres_init,pangu_hres_init,0.010169386863708496,-0.10316209319687752,-0.11296979188156536,-0.1363981187649215,-0.0900184852790859,0.0,0.7615,48
station,nearest,all_eligible,1,ifs_hres,graphcast_hres_init,0.32881784439086914,0.15690846461861874,-0.1718696176724975,-0.19243658665201305,-0.15112243094533975,0.0,0.0,48
station,nearest,all_eligible,1,ifs_hres,pangu_hres_init,0.33898723125457764,0.05374637142174121,-0.28483940955406284,-0.31532467504490674,-0.2548591747830432,0.0,0.0,48
station,nearest,all_eligible,3,graphcast_hres_init,pangu_hres_init,0.010169386863708496,-0.10316209319687752,-0.11307763714480455,-0.13930037105659154,-0.08675362112186438,0.0,0.7125,48
station,nearest,all_eligible,3,ifs_hres,graphcast_hres_init,0.32881784439086914,0.15690846461861874,-0.1716547056992544,-0.19498476761480074,-0.1475259342984983,0.0,0.0,48
station,nearest,all_eligible,3,ifs_hres,pangu_hres_init,0.33898723125457764,0.05374637142174121,-0.28473234284405896,-0.31773167120298146,-0.2513777477832756,0.0,0.0,48
station,nearest,all_eligible,5,graphcast_hres_init,pangu_hres_init,0.010169386863708496,-0.10316209319687752,-0.11294565152453709,-0.14134823124560364,-0.08580414078153188,0.0,0.716,48
station,nearest,all_eligible,5,ifs_hres,graphcast_hres_init,0.32881784439086914,0.15690846461861874,-0.17200407706543422,-0.19766261963317042,-0.1467345181386924,0.0,0.0,48
station,nearest,all_eligible,5,ifs_hres,pangu_hres_init,0.33898723125457764,0.05374637142174121,-0.28494972858997136,-0.3192843646553734,-0.24884592662029567,0.0,0.0015,48
station,nearest,all_eligible,7,graphcast_hres_init,pangu_hres_init,0.010169386863708496,-0.10316209319687752,-0.11276679138235954,-0.1393310618590997,-0.08456244799454704,0.0,0.7005,48
station,nearest,all_eligible,7,ifs_hres,graphcast_hres_init,0.32881784439086914,0.15690846461861874,-0.1719303192413199,-0.1967658681664778,-0.14614469261788024,0.0,0.0,48
station,nearest,all_eligible,7,ifs_hres,pangu_hres_init,0.33898723125457764,0.05374637142174121,-0.2846971106236795,-0.3203252144363635,-0.24834320121446354,0.0,0.0015,48
station,nearest,dense_4_plus,1,graphcast_hres_init,pangu_hres_init,-0.008678317070007324,-0.11460410819891398,-0.10560748614395256,-0.13336947414303066,-0.07995469567813666,0.0,0.2945,48
station,nearest,dense_4_plus,1,ifs_hres,graphcast_hres_init,0.3479191064834595,0.1718406056323376,-0.1765885700110815,-0.2040398947417707,-0.14892870728373014,0.0,0.0,48
station,nearest,dense_4_plus,1,ifs_hres,pangu_hres_init,0.33924078941345215,0.05723649743342363,-0.28219605615503407,-0.32203528702380635,-0.2496337524158554,0.0,0.0005,48
station,nearest,dense_4_plus,3,graphcast_hres_init,pangu_hres_init,-0.008678317070007324,-0.11460410819891398,-0.10644239944339709,-0.13767374659897166,-0.0781348825201564,0.0,0.337,48
station,nearest,dense_4_plus,3,ifs_hres,graphcast_hres_init,0.3479191064834595,0.1718406056323376,-0.17654469558774696,-0.2075978902009297,-0.14587206258686514,0.0,0.0,48
station,nearest,dense_4_plus,3,ifs_hres,pangu_hres_init,0.33924078941345215,0.05723649743342363,-0.2829870950311441,-0.32450011540692586,-0.24483203886880067,0.0,0.0015,48
station,nearest,dense_4_plus,5,graphcast_hres_init,pangu_hres_init,-0.008678317070007324,-0.11460410819891398,-0.10545680074022505,-0.13773327814197425,-0.07431933836824754,0.0,0.3245,48
station,nearest,dense_4_plus,5,ifs_hres,graphcast_hres_init,0.3479191064834595,0.1718406056323376,-0.17606308860161937,-0.2067514770928882,-0.1447661467402374,0.0,0.0,48
station,nearest,dense_4_plus,5,ifs_hres,pangu_hres_init,0.33924078941345215,0.05723649743342363,-0.2815198893418444,-0.32596871019880563,-0.24102275784913882,0.0,0.0065,48
station,nearest,dense_4_plus,7,graphcast_hres_init,pangu_hres_init,-0.008678317070007324,-0.11460410819891398,-0.1059188880563748,-0.13890674439157663,-0.07418237230475459,0.0,0.3555,48
station,nearest,dense_4_plus,7,ifs_hres,graphcast_hres_init,0.3479191064834595,0.1718406056323376,-0.17635318328113106,-0.20774622002597665,-0.1440473065470629,0.0,0.0,48
station,nearest,dense_4_plus,7,ifs_hres,pangu_hres_init,0.33924078941345215,0.05723649743342363,-0.28227207133750587,-0.32421026210516923,-0.24029628232440306,0.0,0.0055,48
station,nearest,single_station,1,graphcast_hres_init,pangu_hres_init,0.00637054443359375,-0.10868979777687748,-0.11558979641316201,-0.1450977222418337,-0.08591923207697968,0.0,0.6885,48
station,nearest,single_station,1,ifs_hres,graphcast_hres_init,0.3322674036026001,0.13056594391957121,-0.20186382963817606,-0.23501281387460787,-0.16875081634202876,0.0,0.0,48
station,nearest,single_station,1,ifs_hres,pangu_hres_init,0.33863794803619385,0.02187614614269373,-0.3174536260513381,-0.3555151906164488,-0.2799699362600772,0.0,0.06,48
station,nearest,single_station,3,graphcast_hres_init,pangu_hres_init,0.00637054443359375,-0.10868979777687748,-0.11493686381293386,-0.1497750543906234,-0.07986767825520798,0.0,0.6345,48
station,nearest,single_station,3,ifs_hres,graphcast_hres_init,0.3322674036026001,0.13056594391957121,-0.2012399714793547,-0.24372061757899957,-0.16082064493533405,0.0,0.0,48
station,nearest,single_station,3,ifs_hres,pangu_hres_init,0.33863794803619385,0.02187614614269373,-0.3161768352922886,-0.35909460094282175,-0.27613516335050486,0.0,0.0805,48
station,nearest,single_station,5,graphcast_hres_init,pangu_hres_init,0.00637054443359375,-0.10868979777687748,-0.114460975599237,-0.15318073026784612,-0.07567895093382015,0.0,0.6165,48
station,nearest,single_station,5,ifs_hres,graphcast_hres_init,0.3322674036026001,0.13056594391957121,-0.20245202683383717,-0.2511870319548836,-0.1557073461031019,0.0,0.0,48
station,nearest,single_station,5,ifs_hres,pangu_hres_init,0.33863794803619385,0.02187614614269373,-0.3169130024330742,-0.3622044035177635,-0.27069193646221396,0.0,0.0985,48
station,nearest,single_station,7,graphcast_hres_init,pangu_hres_init,0.00637054443359375,-0.10868979777687748,-0.11600765242283803,-0.15174048848500063,-0.07874124766800172,0.0,0.6355,48
station,nearest,single_station,7,ifs_hres,graphcast_hres_init,0.3322674036026001,0.13056594391957121,-0.20087671602757334,-0.2545855560832488,-0.14982081229321587,0.0,0.0,48
station,nearest,single_station,7,ifs_hres,pangu_hres_init,0.33863794803619385,0.02187614614269373,-0.3168843684504114,-0.3650124278140942,-0.27077229377285633,0.0,0.0965,48
station,nearest,sparse_2_3,1,graphcast_hres_init,pangu_hres_init,0.06224203109741211,-0.06928928458274486,-0.1312488287640445,-0.16238604070424514,-0.1010283403176412,0.0,1.0,48
station,nearest,sparse_2_3,1,ifs_hres,graphcast_hres_init,0.2756969928741455,0.12858886984929607,-0.1470606576836054,-0.17524818661582706,-0.11855171020881121,0.0,0.0,48
station,nearest,sparse_2_3,1,ifs_hres,pangu_hres_init,0.3379390239715576,0.059299585266551214,-0.27830948644764986,-0.31391736458359654,-0.24110081345569864,0.0,0.0,48
station,nearest,sparse_2_3,3,graphcast_hres_init,pangu_hres_init,0.06224203109741211,-0.06928928458274486,-0.13092657438038924,-0.16662273379283352,-0.09673055381637526,0.0,0.998,48
station,nearest,sparse_2_3,3,ifs_hres,graphcast_hres_init,0.2756969928741455,0.12858886984929607,-0.14662274374592704,-0.18042586752785048,-0.11271583659224065,0.0,0.0,48
station,nearest,sparse_2_3,3,ifs_hres,pangu_hres_init,0.3379390239715576,0.059299585266551214,-0.2775493181263163,-0.3216058886588345,-0.23421853044699825,0.0,0.0005,48
station,nearest,sparse_2_3,5,graphcast_hres_init,pangu_hres_init,0.06224203109741211,-0.06928928458274486,-0.13088507569752594,-0.1680240852687179,-0.09562156340820263,0.0,0.997,48
station,nearest,sparse_2_3,5,ifs_hres,graphcast_hres_init,0.2756969928741455,0.12858886984929607,-0.14740362023281897,-0.18617520171774607,-0.11036003155077524,0.0,0.0,48
station,nearest,sparse_2_3,5,ifs_hres,pangu_hres_init,0.3379390239715576,0.059299585266551214,-0.27828869593034494,-0.3308473369157603,-0.2294950944330638,0.0,0.0,48
station,nearest,sparse_2_3,7,graphcast_hres_init,pangu_hres_init,0.06224203109741211,-0.06928928458274486,-0.13182270123051298,-0.16956338523233752,-0.09529793373992512,0.0,0.9965,48
station,nearest,sparse_2_3,7,ifs_hres,graphcast_hres_init,0.2756969928741455,0.12858886984929607,-0.1470133701212281,-0.18623296937742806,-0.10893444210783745,0.0,0.0,48
station,nearest,sparse_2_3,7,ifs_hres,pangu_hres_init,0.3379390239715576,0.059299585266551214,-0.2788360713517411,-0.334955440164326,-0.22660168292372265,0.0,0.0025,48
cell_aggregate,nearest,dense_4_plus,1,graphcast_hres_init,pangu_hres_init,-0.029723644256591797,-0.17194004257448525,-0.14248208576446586,-0.16792229519893995,-0.11794494640617957,0.0,0.0535,72
cell_aggregate,nearest,dense_4_plus,1,ifs_hres,graphcast_hres_init,0.3468148708343506,0.24254612615546378,-0.10428830247628335,-0.13231109524247772,-0.07515531515256539,0.0,0.0,72
cell_aggregate,nearest,dense_4_plus,1,ifs_hres,pangu_hres_init,0.3170912265777588,0.07060608358097853,-0.2467703882407492,-0.28217129787907325,-0.21230436920754212,0.0,0.0035,72
cell_aggregate,nearest,dense_4_plus,3,graphcast_hres_init,pangu_hres_init,-0.029723644256591797,-0.17194004257448525,-0.1420715456507791,-0.17115386210180922,-0.11330876552778736,0.0,0.0695,72
cell_aggregate,nearest,dense_4_plus,3,ifs_hres,graphcast_hres_init,0.3468148708343506,0.24254612615546378,-0.10467693000483143,-0.1391192580945521,-0.0705466150171342,0.0,0.0,72
cell_aggregate,nearest,dense_4_plus,3,ifs_hres,pangu_hres_init,0.3170912265777588,0.07060608358097853,-0.24674847565561056,-0.2865698154242015,-0.2076203145753026,0.0,0.0085,72
cell_aggregate,nearest,dense_4_plus,5,graphcast_hres_init,pangu_hres_init,-0.029723644256591797,-0.17194004257448525,-0.1422967515902181,-0.17107039287079237,-0.1148063186268842,0.0,0.0525,72
cell_aggregate,nearest,dense_4_plus,5,ifs_hres,graphcast_hres_init,0.3468148708343506,0.24254612615546378,-0.10455819182532362,-0.14066852869309185,-0.06818915686928158,0.0,0.0,72
cell_aggregate,nearest,dense_4_plus,5,ifs_hres,pangu_hres_init,0.3170912265777588,0.07060608358097853,-0.24685494341554173,-0.2904082072783955,-0.20363921658545997,0.0,0.0095,72
cell_aggregate,nearest,dense_4_plus,7,graphcast_hres_init,pangu_hres_init,-0.029723644256591797,-0.17194004257448525,-0.1424122672195923,-0.17021451944978563,-0.11580016693253375,0.0,0.0665,72
cell_aggregate,nearest,dense_4_plus,7,ifs_hres,graphcast_hres_init,0.3468148708343506,0.24254612615546378,-0.10422728339303411,-0.14604913073357564,-0.06607419485089251,0.0,0.0,72
cell_aggregate,nearest,dense_4_plus,7,ifs_hres,pangu_hres_init,0.3170912265777588,0.07060608358097853,-0.2466395506126264,-0.29321056417232744,-0.20168943355314856,0.0,0.011,72
cell_aggregate,nearest,multi_station_cells,1,graphcast_hres_init,pangu_hres_init,0.018929362297058105,-0.11030472917320777,-0.12918436628690552,-0.15071395772839943,-0.10770551602726244,0.0,0.851,72
cell_aggregate,nearest,multi_station_cells,1,ifs_hres,graphcast_hres_init,0.3045952320098877,0.1947368083049723,-0.11016216190224572,-0.1320941656132655,-0.08825446612838,0.0,0.0,72
cell_aggregate,nearest,multi_station_cells,1,ifs_hres,pangu_hres_init,0.3235245943069458,0.08443207913176454,-0.23934652818915123,-0.2676246536650791,-0.20985066936138852,0.0,0.0,72
cell_aggregate,nearest,multi_station_cells,3,graphcast_hres_init,pangu_hres_init,0.018929362297058105,-0.11030472917320777,-0.12907330597715094,-0.15546555366591167,-0.10418555503956914,0.0,0.816,72
cell_aggregate,nearest,multi_station_cells,3,ifs_hres,graphcast_hres_init,0.3045952320098877,0.1947368083049723,-0.10966348990186411,-0.13355173855927838,-0.08522684483599566,0.0,0.0,72
cell_aggregate,nearest,multi_station_cells,3,ifs_hres,pangu_hres_init,0.3235245943069458,0.08443207913176454,-0.238736795879015,-0.2721581333221799,-0.20734366185770448,0.0,0.0005,72
cell_aggregate,nearest,multi_station_cells,5,graphcast_hres_init,pangu_hres_init,0.018929362297058105,-0.11030472917320777,-0.12982640217806918,-0.15603436835532664,-0.10529835739003593,0.0,0.8485,72
cell_aggregate,nearest,multi_station_cells,5,ifs_hres,graphcast_hres_init,0.3045952320098877,0.1947368083049723,-0.10972222991374338,-0.1358237814001745,-0.08347014998164877,0.0,0.0,72
cell_aggregate,nearest,multi_station_cells,5,ifs_hres,pangu_hres_init,0.3235245943069458,0.08443207913176454,-0.23954863209181254,-0.2742741124341104,-0.20426352213081347,0.0,0.0005,72
cell_aggregate,nearest,multi_station_cells,7,graphcast_hres_init,pangu_hres_init,0.018929362297058105,-0.11030472917320777,-0.129421855286848,-0.15537031329608383,-0.10276314209102941,0.0,0.8395,72
cell_aggregate,nearest,multi_station_cells,7,ifs_hres,graphcast_hres_init,0.3045952320098877,0.1947368083049723,-0.10926139565480864,-0.1359750823805904,-0.08306413002160935,0.0,0.0,72
cell_aggregate,nearest,multi_station_cells,7,ifs_hres,pangu_hres_init,0.3235245943069458,0.08443207913176454,-0.23868325094165663,-0.27328775873875627,-0.20363577653864737,0.0,0.0,72
