draw,reference,model,mae_c_day_weighted
450,era5_station,pangu_hres_init,0.8989383766656166
451,era5_station,ifs_hres,1.1792201579935373
451,era5_station,graphcast_hres_init,0.9703559966562032
451,era5_station,pangu_hres_init,0.8957808527765416
452,era5_station,ifs_hres,1.1915788414558652
452,era5_station,graphcast_hres_init,0.9573030801846566
452,era5_station,pangu_hres_init,0.9003023591858723
453,era5_station,ifs_hres,1.1743824866195154
453,era5_station,graphcast_hres_init,0.9567187359805323
453,era5_station,pangu_hres_init,0.9006859255575839
454,era5_station,ifs_hres,1.1689015954105553
454,era5_station,graphcast_hres_init,0.9412480663553086
454,era5_station,pangu_hres_init,0.8985517429800018
455,era5_station,ifs_hres,1.1855275800161333
455,era5_station,graphcast_hres_init,0.9503946968277002
455,era5_station,pangu_hres_init,0.9034376501603152
456,era5_station,ifs_hres,1.1701651015050532
456,era5_station,graphcast_hres_init,0.9583964589188116
456,era5_station,pangu_hres_init,0.9026814294125186
457,era5_station,ifs_hres,1.189618789539225
457,era5_station,graphcast_hres_init,0.9656319458619288
457,era5_station,pangu_hres_init,0.9112615869812816
458,era5_station,ifs_hres,1.1892651522214854
458,era5_station,graphcast_hres_init,0.9625802576360529
458,era5_station,pangu_hres_init,0.8988827770478585
459,era5_station,ifs_hres,1.1731947704265007
459,era5_station,graphcast_hres_init,0.9499739567826249
459,era5_station,pangu_hres_init,0.9059734718369437
460,era5_station,ifs_hres,1.159121160701
460,era5_station,graphcast_hres_init,0.9541818315866475
460,era5_station,pangu_hres_init,0.90645706388345
461,era5_station,ifs_hres,1.1771678358194473
461,era5_station,graphcast_hres_init,0.9640671874287985
461,era5_station,pangu_hres_init,0.8994401297922777
462,era5_station,ifs_hres,1.1787023958083782
462,era5_station,graphcast_hres_init,0.9535808507067853
462,era5_station,pangu_hres_init,0.895385287623399
463,era5_station,ifs_hres,1.1975572453089036
463,era5_station,graphcast_hres_init,0.9435484554796333
463,era5_station,pangu_hres_init,0.9020981866467563
464,era5_station,ifs_hres,1.1873187271699603
464,era5_station,graphcast_hres_init,0.9488052628077285
464,era5_station,pangu_hres_init,0.9083307088856272
465,era5_station,ifs_hres,1.1767201613141725
465,era5_station,graphcast_hres_init,0.9491258932868236
465,era5_station,pangu_hres_init,0.9050403290928171
466,era5_station,ifs_hres,1.1903848485788768
466,era5_station,graphcast_hres_init,0.9610215893019419
466,era5_station,pangu_hres_init,0.9088607371531762
467,era5_station,ifs_hres,1.1612061376474676
467,era5_station,graphcast_hres_init,0.9339447326644019
467,era5_station,pangu_hres_init,0.8995630212838831
468,era5_station,ifs_hres,1.1914785548843043
468,era5_station,graphcast_hres_init,0.9716202324413686
468,era5_station,pangu_hres_init,0.9189052607008814
469,era5_station,ifs_hres,1.1776147159832633
469,era5_station,graphcast_hres_init,0.9490561163893148
469,era5_station,pangu_hres_init,0.8735679374901685
470,era5_station,ifs_hres,1.1890574895902468
470,era5_station,graphcast_hres_init,0.9552135185564198
470,era5_station,pangu_hres_init,0.8930221835018896
471,era5_station,ifs_hres,1.1845221763542697
471,era5_station,graphcast_hres_init,0.9560874629125248
471,era5_station,pangu_hres_init,0.9145539507988486
472,era5_station,ifs_hres,1.1669220517194387
472,era5_station,graphcast_hres_init,0.9411052650468736
472,era5_station,pangu_hres_init,0.9021890570307277
473,era5_station,ifs_hres,1.1745505343779827
473,era5_station,graphcast_hres_init,0.9430932934535314
473,era5_station,pangu_hres_init,0.88881907736662
474,era5_station,ifs_hres,1.1599482692411442
474,era5_station,graphcast_hres_init,0.93944492769664
474,era5_station,pangu_hres_init,0.8989793073310348
475,era5_station,ifs_hres,1.1889332893481233
475,era5_station,graphcast_hres_init,0.9810208169327708
475,era5_station,pangu_hres_init,0.9153691254980589
476,era5_station,ifs_hres,1.182864551043529
476,era5_station,graphcast_hres_init,0.9542948250846985
476,era5_station,pangu_hres_init,0.8823308283993585
477,era5_station,ifs_hres,1.171191982457289
477,era5_station,graphcast_hres_init,0.9551905036437041
477,era5_station,pangu_hres_init,0.9095668563521461
478,era5_station,ifs_hres,1.1831255249555133
478,era5_station,graphcast_hres_init,0.9549342649600662
478,era5_station,pangu_hres_init,0.9036391765348285
479,era5_station,ifs_hres,1.1703323579716787
479,era5_station,graphcast_hres_init,0.9470176780215643
479,era5_station,pangu_hres_init,0.8842654330407466
480,era5_station,ifs_hres,1.1878811864361336
480,era5_station,graphcast_hres_init,0.9644710261758158
480,era5_station,pangu_hres_init,0.9217132867048804
481,era5_station,ifs_hres,1.1688948042254255
481,era5_station,graphcast_hres_init,0.9419253182042979
481,era5_station,pangu_hres_init,0.8836604735917684
482,era5_station,ifs_hres,1.1796863971877871
482,era5_station,graphcast_hres_init,0.9693199758973708
482,era5_station,pangu_hres_init,0.9051912811525371
483,era5_station,ifs_hres,1.1814371367394991
483,era5_station,graphcast_hres_init,0.9423285043945469
483,era5_station,pangu_hres_init,0.8693873144632206
484,era5_station,ifs_hres,1.22506153145485
484,era5_station,graphcast_hres_init,0.9667211927959378
484,era5_station,pangu_hres_init,0.906089096243433
485,era5_station,ifs_hres,1.1687478410057521
485,era5_station,graphcast_hres_init,0.9485468961759128
485,era5_station,pangu_hres_init,0.8930601616933789
486,era5_station,ifs_hres,1.1890836480853646
486,era5_station,graphcast_hres_init,0.9557763397820862
486,era5_station,pangu_hres_init,0.9009483216624126
487,era5_station,ifs_hres,1.1677262078911523
487,era5_station,graphcast_hres_init,0.9545226751303592
487,era5_station,pangu_hres_init,0.902026745234913
488,era5_station,ifs_hres,1.1801681773502222
488,era5_station,graphcast_hres_init,0.9496366406929956
488,era5_station,pangu_hres_init,0.8858780855214987
489,era5_station,ifs_hres,1.1606647939645758
489,era5_station,graphcast_hres_init,0.9450972478835122
489,era5_station,pangu_hres_init,0.881894529900124
490,era5_station,ifs_hres,1.1787243414325568
490,era5_station,graphcast_hres_init,0.9445924730504351
490,era5_station,pangu_hres_init,0.8781415933416555
491,era5_station,ifs_hres,1.1646158224338352
491,era5_station,graphcast_hres_init,0.9499238699332887
491,era5_station,pangu_hres_init,0.8952618428021359
492,era5_station,ifs_hres,1.1783572504763908
492,era5_station,graphcast_hres_init,0.960226743810297
492,era5_station,pangu_hres_init,0.8958895535348751
493,era5_station,ifs_hres,1.1766736064295562
493,era5_station,graphcast_hres_init,0.9549117914277484
493,era5_station,pangu_hres_init,0.9004467637869609
494,era5_station,ifs_hres,1.1855346100665223
494,era5_station,graphcast_hres_init,0.9664006733430441
494,era5_station,pangu_hres_init,0.8779970823183578
495,era5_station,ifs_hres,1.201207754157763
495,era5_station,graphcast_hres_init,0.9802863377968135
495,era5_station,pangu_hres_init,0.9033249142517485
496,era5_station,ifs_hres,1.1965567385974039
496,era5_station,graphcast_hres_init,0.9562142418197422
496,era5_station,pangu_hres_init,0.8891148080775308
497,era5_station,ifs_hres,1.1814360051408406
497,era5_station,graphcast_hres_init,0.9723231180673895
497,era5_station,pangu_hres_init,0.9136168006581288
498,era5_station,ifs_hres,1.1709372164530174
498,era5_station,graphcast_hres_init,0.9727319978945603
498,era5_station,pangu_hres_init,0.8926801667338987
499,era5_station,ifs_hres,1.1881593257366652
499,era5_station,graphcast_hres_init,0.9739835732669069
499,era5_station,pangu_hres_init,0.9131195257870627
500,era5_station,ifs_hres,1.163876461789846
500,era5_station,graphcast_hres_init,0.9287787924795232
500,era5_station,pangu_hres_init,0.8773318050447707
501,era5_station,ifs_hres,1.1569671719443386
501,era5_station,graphcast_hres_init,0.945791452391228
501,era5_station,pangu_hres_init,0.8887821867765148
502,era5_station,ifs_hres,1.1877768407730196
502,era5_station,graphcast_hres_init,0.9536499234959375
502,era5_station,pangu_hres_init,0.8820450591966431
503,era5_station,ifs_hres,1.18850584314948
503,era5_station,graphcast_hres_init,0.9569082303479646
503,era5_station,pangu_hres_init,0.9113357402478122
504,era5_station,ifs_hres,1.1497752925554174
504,era5_station,graphcast_hres_init,0.9497797101740949
504,era5_station,pangu_hres_init,0.9139992391528066
505,era5_station,ifs_hres,1.1898295595623023
505,era5_station,graphcast_hres_init,0.9623420083603312
505,era5_station,pangu_hres_init,0.9135611256294608
506,era5_station,ifs_hres,1.1715444469227692
506,era5_station,graphcast_hres_init,0.9440467811684556
506,era5_station,pangu_hres_init,0.9110468518979731
507,era5_station,ifs_hres,1.2005882389943585
507,era5_station,graphcast_hres_init,0.9650987765145967
507,era5_station,pangu_hres_init,0.9111727797870391
508,era5_station,ifs_hres,1.1873975855697558
508,era5_station,graphcast_hres_init,0.9578519250667533
508,era5_station,pangu_hres_init,0.9052049826391247
509,era5_station,ifs_hres,1.1659380553097314
509,era5_station,graphcast_hres_init,0.9509396336500154
509,era5_station,pangu_hres_init,0.8977047016533755
510,era5_station,ifs_hres,1.1919943945226434
510,era5_station,graphcast_hres_init,0.96809478494871
510,era5_station,pangu_hres_init,0.9290119260041494
511,era5_station,ifs_hres,1.170684311471291
511,era5_station,graphcast_hres_init,0.9572943865927169
511,era5_station,pangu_hres_init,0.9037480469756372
512,era5_station,ifs_hres,1.1965190220307749
512,era5_station,graphcast_hres_init,0.9608215399356876
512,era5_station,pangu_hres_init,0.8952151393913925
513,era5_station,ifs_hres,1.2235552553211848
513,era5_station,graphcast_hres_init,0.9746236195000656
513,era5_station,pangu_hres_init,0.9216504455298864
514,era5_station,ifs_hres,1.146771791160924
514,era5_station,graphcast_hres_init,0.9406329253233257
514,era5_station,pangu_hres_init,0.8816788118788944
515,era5_station,ifs_hres,1.2034226611194712
515,era5_station,graphcast_hres_init,0.9730822614631186
515,era5_station,pangu_hres_init,0.9082078744283155
516,era5_station,ifs_hres,1.1834556857474225
516,era5_station,graphcast_hres_init,0.9682919683898552
516,era5_station,pangu_hres_init,0.9153063566222325
517,era5_station,ifs_hres,1.1609378943881254
517,era5_station,graphcast_hres_init,0.940855184479107
517,era5_station,pangu_hres_init,0.8878188291286363
518,era5_station,ifs_hres,1.1871219634624846
518,era5_station,graphcast_hres_init,0.9525106612640399
518,era5_station,pangu_hres_init,0.8952363451091623
519,era5_station,ifs_hres,1.1835567787224097
519,era5_station,graphcast_hres_init,0.9520844396836572
519,era5_station,pangu_hres_init,0.9188739006679395
520,era5_station,ifs_hres,1.189961767052956
520,era5_station,graphcast_hres_init,0.9656488156913985
520,era5_station,pangu_hres_init,0.9074365883553525
521,era5_station,ifs_hres,1.1645222466430931
521,era5_station,graphcast_hres_init,0.9347433803370357
521,era5_station,pangu_hres_init,0.9050640979627188
522,era5_station,ifs_hres,1.1525136437802532
522,era5_station,graphcast_hres_init,0.956329960692662
522,era5_station,pangu_hres_init,0.9103951419699421
523,era5_station,ifs_hres,1.1840541306400871
523,era5_station,graphcast_hres_init,0.929866024110677
523,era5_station,pangu_hres_init,0.894492298895952
524,era5_station,ifs_hres,1.1923041796687444
524,era5_station,graphcast_hres_init,0.94298775944602
524,era5_station,pangu_hres_init,0.8957115272389432
525,era5_station,ifs_hres,1.172068580666732
525,era5_station,graphcast_hres_init,0.9454575142507315
525,era5_station,pangu_hres_init,0.9023349813925614
526,era5_station,ifs_hres,1.1779115918068634
526,era5_station,graphcast_hres_init,0.9615113504567233
526,era5_station,pangu_hres_init,0.8873904061215458
527,era5_station,ifs_hres,1.1505639361911306
527,era5_station,graphcast_hres_init,0.9431833188263115
527,era5_station,pangu_hres_init,0.8731583688466554
528,era5_station,ifs_hres,1.1824664107543588
528,era5_station,graphcast_hres_init,0.9497946461165001
528,era5_station,pangu_hres_init,0.9014226591421887
529,era5_station,ifs_hres,1.1563837131077495
529,era5_station,graphcast_hres_init,0.9611734961588522
529,era5_station,pangu_hres_init,0.8936943054449339
530,era5_station,ifs_hres,1.1755971316040872
530,era5_station,graphcast_hres_init,0.9454486636172046
530,era5_station,pangu_hres_init,0.9087473815663287
531,era5_station,ifs_hres,1.1729530704647626
531,era5_station,graphcast_hres_init,0.9387145176331102
531,era5_station,pangu_hres_init,0.8825498013413924
532,era5_station,ifs_hres,1.1747753309918696
532,era5_station,graphcast_hres_init,0.949029072591849
532,era5_station,pangu_hres_init,0.9011027520277252
533,era5_station,ifs_hres,1.1579425356747841
533,era5_station,graphcast_hres_init,0.952081807599469
533,era5_station,pangu_hres_init,0.880946070695477
534,era5_station,ifs_hres,1.2044731862349776
534,era5_station,graphcast_hres_init,0.966784842713454
534,era5_station,pangu_hres_init,0.9297074066913805
535,era5_station,ifs_hres,1.1747677307365874
535,era5_station,graphcast_hres_init,0.9534056698888335
535,era5_station,pangu_hres_init,0.9151418150984377
536,era5_station,ifs_hres,1.1738196281730648
536,era5_station,graphcast_hres_init,0.9543963426357955
536,era5_station,pangu_hres_init,0.8960918011797854
537,era5_station,ifs_hres,1.2157711392188302
537,era5_station,graphcast_hres_init,0.974569466736479
537,era5_station,pangu_hres_init,0.8756018369641545
538,era5_station,ifs_hres,1.1607705230738976
538,era5_station,graphcast_hres_init,0.9494698035265985
538,era5_station,pangu_hres_init,0.886849753683018
539,era5_station,ifs_hres,1.1764306026695872
539,era5_station,graphcast_hres_init,0.9307805437320305
539,era5_station,pangu_hres_init,0.8806550743661145
540,era5_station,ifs_hres,1.1633362319043559
540,era5_station,graphcast_hres_init,0.9617374338724443
540,era5_station,pangu_hres_init,0.8996350225219605
541,era5_station,ifs_hres,1.1861915821760258
541,era5_station,graphcast_hres_init,0.966242394391672
541,era5_station,pangu_hres_init,0.9075509011331935
542,era5_station,ifs_hres,1.190250205376834
542,era5_station,graphcast_hres_init,0.9464007287421311
542,era5_station,pangu_hres_init,0.8968167479562068
543,era5_station,ifs_hres,1.1716796548116741
543,era5_station,graphcast_hres_init,0.9536475125552288
543,era5_station,pangu_hres_init,0.9108744419152132
544,era5_station,ifs_hres,1.1742604997867585
544,era5_station,graphcast_hres_init,0.9643962906533668
544,era5_station,pangu_hres_init,0.900618400004939
545,era5_station,ifs_hres,1.1654289345323006
545,era5_station,graphcast_hres_init,0.9502945272701931
545,era5_station,pangu_hres_init,0.8863194457012609
546,era5_station,ifs_hres,1.1765569746197413
546,era5_station,graphcast_hres_init,0.9443972980589105
546,era5_station,pangu_hres_init,0.8898504663175819
547,era5_station,ifs_hres,1.1767159393550486
547,era5_station,graphcast_hres_init,0.947403241732725
547,era5_station,pangu_hres_init,0.895946139243742
548,era5_station,ifs_hres,1.2001647224143865
548,era5_station,graphcast_hres_init,0.9549004559653668
548,era5_station,pangu_hres_init,0.9035977420114503
549,era5_station,ifs_hres,1.1832228873854091
549,era5_station,graphcast_hres_init,0.9477208117580557
549,era5_station,pangu_hres_init,0.8873811654342582
550,era5_station,ifs_hres,1.1735846493005317
550,era5_station,graphcast_hres_init,0.9418150171101972
550,era5_station,pangu_hres_init,0.8905717211796014
551,era5_station,ifs_hres,1.189306877853691
551,era5_station,graphcast_hres_init,0.9640486778571293
551,era5_station,pangu_hres_init,0.9148648881734343
552,era5_station,ifs_hres,1.1803833500168581
552,era5_station,graphcast_hres_init,0.9465169887035081
552,era5_station,pangu_hres_init,0.8909340075559709
553,era5_station,ifs_hres,1.156506000648242
553,era5_station,graphcast_hres_init,0.9497897672273443
553,era5_station,pangu_hres_init,0.8742487343487939
554,era5_station,ifs_hres,1.1791054135683758
554,era5_station,graphcast_hres_init,0.9646778383791991
554,era5_station,pangu_hres_init,0.9018651162681115
555,era5_station,ifs_hres,1.1743453490017757
555,era5_station,graphcast_hres_init,0.9543351767483873
555,era5_station,pangu_hres_init,0.8992122377401954
556,era5_station,ifs_hres,1.1560282878812034
556,era5_station,graphcast_hres_init,0.9382585045615632
556,era5_station,pangu_hres_init,0.9017501420134957
557,era5_station,ifs_hres,1.1909171113196029
557,era5_station,graphcast_hres_init,0.9477047876787902
557,era5_station,pangu_hres_init,0.8938596868897005
558,era5_station,ifs_hres,1.1751068205943473
558,era5_station,graphcast_hres_init,0.9570018819723818
558,era5_station,pangu_hres_init,0.9041816542307466
559,era5_station,ifs_hres,1.1799542995884236
559,era5_station,graphcast_hres_init,0.9623049387496101
559,era5_station,pangu_hres_init,0.9204056500944512
560,era5_station,ifs_hres,1.20421512117472
560,era5_station,graphcast_hres_init,0.9579276408089182
560,era5_station,pangu_hres_init,0.9158189913388735
561,era5_station,ifs_hres,1.161555295723476
561,era5_station,graphcast_hres_init,0.9392565789696858
561,era5_station,pangu_hres_init,0.8906307634764806
562,era5_station,ifs_hres,1.1600445278466978
562,era5_station,graphcast_hres_init,0.9414756842215107
562,era5_station,pangu_hres_init,0.8974845375482987
563,era5_station,ifs_hres,1.152447380059328
563,era5_station,graphcast_hres_init,0.9369507899054897
563,era5_station,pangu_hres_init,0.8741437361578084
564,era5_station,ifs_hres,1.180981567985222
564,era5_station,graphcast_hres_init,0.9475360266227099
564,era5_station,pangu_hres_init,0.9214854156115813
565,era5_station,ifs_hres,1.1830010374580453
565,era5_station,graphcast_hres_init,0.943769573881055
565,era5_station,pangu_hres_init,0.8953825310987729
566,era5_station,ifs_hres,1.1517339918882687
566,era5_station,graphcast_hres_init,0.9518449713685335
566,era5_station,pangu_hres_init,0.8994984004204647
567,era5_station,ifs_hres,1.1810709936873949
567,era5_station,graphcast_hres_init,0.9680186114478135
567,era5_station,pangu_hres_init,0.9206882323352849
568,era5_station,ifs_hres,1.1860378895923829
568,era5_station,graphcast_hres_init,0.9432190955324775
568,era5_station,pangu_hres_init,0.8820854584660762
569,era5_station,ifs_hres,1.1424247374522354
569,era5_station,graphcast_hres_init,0.9297836911308128
569,era5_station,pangu_hres_init,0.9064691108700861
570,era5_station,ifs_hres,1.1912814041258268
570,era5_station,graphcast_hres_init,0.9430569745920556
570,era5_station,pangu_hres_init,0.8882588445203674
571,era5_station,ifs_hres,1.1679003705238653
571,era5_station,graphcast_hres_init,0.946212462576979
571,era5_station,pangu_hres_init,0.9158450596872789
572,era5_station,ifs_hres,1.2008927337988324
572,era5_station,graphcast_hres_init,0.9559201049180913
572,era5_station,pangu_hres_init,0.904291670135214
573,era5_station,ifs_hres,1.1706341335108863
573,era5_station,graphcast_hres_init,0.9583733811955849
573,era5_station,pangu_hres_init,0.9050617409445211
574,era5_station,ifs_hres,1.1870516424854807
574,era5_station,graphcast_hres_init,0.9662234283810708
574,era5_station,pangu_hres_init,0.9054376621653123
575,era5_station,ifs_hres,1.2047801977170167
575,era5_station,graphcast_hres_init,0.9626498608179973
575,era5_station,pangu_hres_init,0.9040611227809778
576,era5_station,ifs_hres,1.1924340487221805
576,era5_station,graphcast_hres_init,0.9539966874448916
576,era5_station,pangu_hres_init,0.9016486550769682
577,era5_station,ifs_hres,1.1636517656998167
577,era5_station,graphcast_hres_init,0.9526623629877536
577,era5_station,pangu_hres_init,0.9064753106401983
578,era5_station,ifs_hres,1.1524513913029568
578,era5_station,graphcast_hres_init,0.9273717784864897
578,era5_station,pangu_hres_init,0.8786322770656297
579,era5_station,ifs_hres,1.1825267842251372
579,era5_station,graphcast_hres_init,0.9496013551907302
579,era5_station,pangu_hres_init,0.9003473186371873
580,era5_station,ifs_hres,1.1841898915579985
580,era5_station,graphcast_hres_init,0.9542747883254191
580,era5_station,pangu_hres_init,0.8908011279792858
581,era5_station,ifs_hres,1.181098226202591
581,era5_station,graphcast_hres_init,0.9472017548980554
581,era5_station,pangu_hres_init,0.8987212555383908
582,era5_station,ifs_hres,1.1506864988439185
582,era5_station,graphcast_hres_init,0.9422602825346363
582,era5_station,pangu_hres_init,0.8932064477735755
583,era5_station,ifs_hres,1.136156157481535
583,era5_station,graphcast_hres_init,0.9387822069574855
583,era5_station,pangu_hres_init,0.8998922672667102
584,era5_station,ifs_hres,1.173252626986793
584,era5_station,graphcast_hres_init,0.9416717829984702
584,era5_station,pangu_hres_init,0.8977707407020441
585,era5_station,ifs_hres,1.1773206886796324
585,era5_station,graphcast_hres_init,0.9349046709325489
585,era5_station,pangu_hres_init,0.8775638486403265
586,era5_station,ifs_hres,1.184368405876671
586,era5_station,graphcast_hres_init,0.9659000550709308
586,era5_station,pangu_hres_init,0.8886669544954686
587,era5_station,ifs_hres,1.1959027837390899
587,era5_station,graphcast_hres_init,0.9822774964882709
587,era5_station,pangu_hres_init,0.9068400009201119
588,era5_station,ifs_hres,1.1600057306226155
588,era5_station,graphcast_hres_init,0.9413444484802334
588,era5_station,pangu_hres_init,0.906691391384185
589,era5_station,ifs_hres,1.1822762980303967
589,era5_station,graphcast_hres_init,0.9665043399310052
589,era5_station,pangu_hres_init,0.8860170990310341
590,era5_station,ifs_hres,1.1757257995185333
590,era5_station,graphcast_hres_init,0.948806131663575
590,era5_station,pangu_hres_init,0.9009707238953143
591,era5_station,ifs_hres,1.1710146915553554
591,era5_station,graphcast_hres_init,0.9498419293814069
591,era5_station,pangu_hres_init,0.8942132999386748
592,era5_station,ifs_hres,1.1696187670308678
592,era5_station,graphcast_hres_init,0.9422375419626546
592,era5_station,pangu_hres_init,0.9094632568366732
593,era5_station,ifs_hres,1.1892697742731828
593,era5_station,graphcast_hres_init,0.9482757985877511
593,era5_station,pangu_hres_init,0.9031792009208989
594,era5_station,ifs_hres,1.1667592025522497
594,era5_station,graphcast_hres_init,0.9594229223949321
594,era5_station,pangu_hres_init,0.8810826083291269
595,era5_station,ifs_hres,1.2039423886234746
595,era5_station,graphcast_hres_init,0.9548551279436032
595,era5_station,pangu_hres_init,0.9068149695143957
596,era5_station,ifs_hres,1.1990204150868828
596,era5_station,graphcast_hres_init,0.9444724880898088
596,era5_station,pangu_hres_init,0.8856414402121489
597,era5_station,ifs_hres,1.1419513758299977
597,era5_station,graphcast_hres_init,0.9494836135831188
597,era5_station,pangu_hres_init,0.8981132185424859
598,era5_station,ifs_hres,1.1590524839549534
598,era5_station,graphcast_hres_init,0.9341165797966137
598,era5_station,pangu_hres_init,0.9071593267874982
599,era5_station,ifs_hres,1.1875646706610226
599,era5_station,graphcast_hres_init,0.9459845635449026
599,era5_station,pangu_hres_init,0.8990731809173667
600,era5_station,ifs_hres,1.147601792694484
600,era5_station,graphcast_hres_init,0.9562834712171719
600,era5_station,pangu_hres_init,0.9162294943962274
601,era5_station,ifs_hres,1.1605073654053324
601,era5_station,graphcast_hres_init,0.9468685219675369
601,era5_station,pangu_hres_init,0.8897994974102956
602,era5_station,ifs_hres,1.1909163005891952
602,era5_station,graphcast_hres_init,0.9547505645092833
602,era5_station,pangu_hres_init,0.8908579705276124
603,era5_station,ifs_hres,1.1832981232935713
603,era5_station,graphcast_hres_init,0.9526746813639002
603,era5_station,pangu_hres_init,0.8934686650506016
604,era5_station,ifs_hres,1.1779235165687383
604,era5_station,graphcast_hres_init,0.9762603812797509
604,era5_station,pangu_hres_init,0.9355092151119234
605,era5_station,ifs_hres,1.155835739196417
605,era5_station,graphcast_hres_init,0.943200610229714
605,era5_station,pangu_hres_init,0.884132618393848
606,era5_station,ifs_hres,1.1833839055293196
606,era5_station,graphcast_hres_init,0.9602405767591118
606,era5_station,pangu_hres_init,0.8956674728175987
607,era5_station,ifs_hres,1.173195127144361
607,era5_station,graphcast_hres_init,0.945274807819287
607,era5_station,pangu_hres_init,0.8885880376272685
608,era5_station,ifs_hres,1.1711197073604136
608,era5_station,graphcast_hres_init,0.9405891411765102
608,era5_station,pangu_hres_init,0.8827779388164825
609,era5_station,ifs_hres,1.1857594282810195
609,era5_station,graphcast_hres_init,0.9583868487987147
609,era5_station,pangu_hres_init,0.8998537346303791
610,era5_station,ifs_hres,1.1926721212623588
610,era5_station,graphcast_hres_init,0.9504857045190533
610,era5_station,pangu_hres_init,0.8923378317202436
611,era5_station,ifs_hres,1.201448860066323
611,era5_station,graphcast_hres_init,0.9571905306510269
611,era5_station,pangu_hres_init,0.9123014368631851
612,era5_station,ifs_hres,1.160776990344819
612,era5_station,graphcast_hres_init,0.953353655062312
612,era5_station,pangu_hres_init,0.9043594615258335
613,era5_station,ifs_hres,1.1716597971851168
613,era5_station,graphcast_hres_init,0.9483405964900137
613,era5_station,pangu_hres_init,0.8810532202868188
614,era5_station,ifs_hres,1.1660291886438863
614,era5_station,graphcast_hres_init,0.953809771423169
614,era5_station,pangu_hres_init,0.8958635999967475
615,era5_station,ifs_hres,1.1618911275726502
615,era5_station,graphcast_hres_init,0.9527525100587856
615,era5_station,pangu_hres_init,0.8890782889185016
616,era5_station,ifs_hres,1.1717525174279824
616,era5_station,graphcast_hres_init,0.94222078784805
616,era5_station,pangu_hres_init,0.9109417801306379
617,era5_station,ifs_hres,1.1738289657674807
617,era5_station,graphcast_hres_init,0.9504058374594426
617,era5_station,pangu_hres_init,0.8846577027231494
618,era5_station,ifs_hres,1.1953717399533619
618,era5_station,graphcast_hres_init,0.950182842317042
618,era5_station,pangu_hres_init,0.8884738006967372
619,era5_station,ifs_hres,1.1934346144019348
619,era5_station,graphcast_hres_init,0.9610095044283516
619,era5_station,pangu_hres_init,0.9350080418363375
620,era5_station,ifs_hres,1.201518635923623
620,era5_station,graphcast_hres_init,0.9515943398059434
620,era5_station,pangu_hres_init,0.9067396234754986
621,era5_station,ifs_hres,1.175289112286204
621,era5_station,graphcast_hres_init,0.9516616980885414
621,era5_station,pangu_hres_init,0.9082404959622769
622,era5_station,ifs_hres,1.1843187200168603
622,era5_station,graphcast_hres_init,0.9492560069202813
622,era5_station,pangu_hres_init,0.8873247644481048
623,era5_station,ifs_hres,1.201011215616706
623,era5_station,graphcast_hres_init,0.9549035257956731
623,era5_station,pangu_hres_init,0.8793372031915687
624,era5_station,ifs_hres,1.1897019499979506
624,era5_station,graphcast_hres_init,0.9691009133074869
624,era5_station,pangu_hres_init,0.9126227994217391
625,era5_station,ifs_hres,1.161897980520957
625,era5_station,graphcast_hres_init,0.9591700863453932
625,era5_station,pangu_hres_init,0.9115070220190842
626,era5_station,ifs_hres,1.1836765574567014
626,era5_station,graphcast_hres_init,0.960288993093006
626,era5_station,pangu_hres_init,0.9205047563451861
627,era5_station,ifs_hres,1.1853601902658468
627,era5_station,graphcast_hres_init,0.9537337345991571
627,era5_station,pangu_hres_init,0.8939600703279783
628,era5_station,ifs_hres,1.1733573346600012
628,era5_station,graphcast_hres_init,0.9447815762303603
628,era5_station,pangu_hres_init,0.9074525669098401
629,era5_station,ifs_hres,1.1521772283248033
629,era5_station,graphcast_hres_init,0.930120943393862
629,era5_station,pangu_hres_init,0.8828282006029532
630,era5_station,ifs_hres,1.1691390501033923
630,era5_station,graphcast_hres_init,0.9475477968432647
630,era5_station,pangu_hres_init,0.9051803871301921
631,era5_station,ifs_hres,1.1820924588173194
631,era5_station,graphcast_hres_init,0.9647134142810994
631,era5_station,pangu_hres_init,0.9221916831145154
632,era5_station,ifs_hres,1.1640150838971046
632,era5_station,graphcast_hres_init,0.9568514485298575
632,era5_station,pangu_hres_init,0.9055460283818557
633,era5_station,ifs_hres,1.172035276393398
633,era5_station,graphcast_hres_init,0.9548767879301966
633,era5_station,pangu_hres_init,0.89866696350598
634,era5_station,ifs_hres,1.1650782254675618
634,era5_station,graphcast_hres_init,0.9397433623961453
634,era5_station,pangu_hres_init,0.8931082658378836
635,era5_station,ifs_hres,1.1547727084942
635,era5_station,graphcast_hres_init,0.9456018664075867
635,era5_station,pangu_hres_init,0.9024951162726947
636,era5_station,ifs_hres,1.1878529301289131
636,era5_station,graphcast_hres_init,0.960979055200724
636,era5_station,pangu_hres_init,0.8919070615825572
637,era5_station,ifs_hres,1.1758493118913065
637,era5_station,graphcast_hres_init,0.9403986424652995
637,era5_station,pangu_hres_init,0.8996948612821601
638,era5_station,ifs_hres,1.167953577291385
638,era5_station,graphcast_hres_init,0.9385861693340766
638,era5_station,pangu_hres_init,0.8859771099248062
639,era5_station,ifs_hres,1.1645879399627321
639,era5_station,graphcast_hres_init,0.9254525879478105
639,era5_station,pangu_hres_init,0.9001689058873747
640,era5_station,ifs_hres,1.1604217074928362
